row,col,colonysize,plateid,query,array,normalizedcolonysize,score,supp
1,22,237,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,532.247,0.041,-
1,23,241,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,542.22,0.061,-
1,24,250,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,563.88,0.103,-
1,25,258,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,579.448,0.133,-
1,26,246,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,545.424,0.067,-
1,27,237,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,524.685,0.026,-
1,28,241,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,535.076,0.047,-
1,29,242,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,542.689,0.061,-
1,30,242,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,547.796,0.071,-
1,31,213,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,487.4,-0.047,-
1,32,239,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,561.532,0.098,-
1,33,218,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,520.248,0.017,-
1,34,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,493.983,-0.034,-
1,35,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,458.204,-0.104,-
1,36,183,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,467.593,-0.086,-
1,37,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,499.436,-0.023,-
1,38,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,504.457,-0.013,-
1,39,182,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,469.424,-0.082,-
1,40,205,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,525.605,0.028,-
1,41,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,511.427,0,-
1,42,224,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,601.435,0.176,-
1,43,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,568.619,0.112,-
1,44,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,590.45,0.155,-
1,45,221,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,641.199,0.254,-
1,46,231,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,650.614,0.273,-
1,47,213,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,569.621,0.114,-
1,48,285,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,659.721,0.291,-
2,1,264,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,581.695,0.138,-
2,2,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,502.777,-0.017,-
2,3,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,538.847,0.054,-
2,4,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,576.22,0.127,-
2,5,183,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,518.785,0.015,-
2,6,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,511.383,0,-
2,7,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,506.14,-0.01,-
2,8,214,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,545.613,0.067,-
2,9,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,499.722,-0.023,-
2,10,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,530.976,0.039,-
2,11,144,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,362.085,-0.292,-
2,12,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,528.371,0.033,-
2,13,210,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,543.589,0.063,-
2,14,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,498.404,-0.025,-
2,15,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,523.822,0.024,-
2,16,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,516.294,0.01,-
2,17,191,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,480.845,-0.06,-
2,18,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,495.578,-0.031,-
2,19,188,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,471.877,-0.077,-
2,20,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,491.428,-0.039,-
2,21,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,478.025,-0.065,-
2,22,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,475.222,-0.071,-
2,23,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,471.737,-0.077,-
2,24,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,478.895,-0.063,-
2,25,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,466.393,-0.088,-
2,26,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,471.011,-0.079,-
2,27,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,488.931,-0.044,-
2,28,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,484.204,-0.053,-
2,29,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,481.108,-0.059,-
2,30,213,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,533.171,0.043,-
2,31,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,477.676,-0.066,-
2,32,191,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,494.299,-0.033,-
2,33,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,491.332,-0.039,-
2,34,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,552.467,0.081,-
2,35,185,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,512.004,0.001,-
2,36,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,562.073,0.099,-
2,37,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,524.109,0.025,-
2,38,180,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,519.586,0.016,-
2,39,183,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,526.202,0.029,-
2,40,159,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,457.498,-0.105,-
2,41,171,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,494.625,-0.033,-
2,42,163,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,492.889,-0.036,-
2,43,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,576.856,0.128,-
2,44,167,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,542.109,0.06,-
2,45,155,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,521.331,0.02,-
2,46,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,560.558,0.096,-
2,47,180,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,539.389,0.055,-
2,48,229,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,602.624,0.179,-
3,1,252,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,538.795,0.054,-
3,2,226,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,539.801,0.056,-
3,3,229,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR030W_DMA193,605.547,0.072,-
3,4,208,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR030W_DMA193,576.794,0.016,-
3,5,169,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR138C_DMA290,467.158,-0.12,-
3,6,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR138C_DMA290,523.395,-0.01,-
3,7,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR028C_DMA194,448.319,-0.123,-
3,8,205,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR028C_DMA194,526.612,0.03,-
3,9,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR137W_DMA291,-,-,-
3,10,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR137W_DMA291,520.889,0.039,-
3,11,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR027C_DMA195,489.086,-0.049,-
3,12,191,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR027C_DMA195,501.446,-0.025,-
3,13,172,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR134W_DMA292,-,-,-
3,14,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR134W_DMA292,534.838,0.082,-
3,15,182,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR026C_DMA196,469.097,-0.089,-
3,16,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR026C_DMA196,462.078,-0.103,-
3,17,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR132C_DMA293,508.747,-0.011,-
3,18,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR132C_DMA293,506.829,-0.015,-
3,19,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR025C_DMA197,525.933,-0.008,-
3,20,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR025C_DMA197,505.652,-0.047,-
3,21,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR131W_DMA294,503.36,0.035,-
3,22,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR131W_DMA294,480.312,-0.01,-
3,23,212,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR024W_DMA198,536.656,0.15,-
3,24,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR024W_DMA198,489.272,0.058,-
3,25,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR130C_DMA295,504.737,-0.025,-
3,26,200,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR130C_DMA295,491.852,-0.05,-
3,27,188,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR023C_DMA199,459.073,-0.046,-
3,28,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR023C_DMA199,482.34,0,-
3,29,208,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR129C_DMA296,520.116,-0.032,-
3,30,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR129C_DMA296,513.256,-0.046,-
3,31,212,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR022W_DMA200,545.243,0.063,-
3,32,216,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR022W_DMA200,567.106,0.106,-
3,33,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR128C_DMA297,493.546,-0.021,-
3,34,209,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR128C_DMA297,569.515,0.128,-
3,35,153,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR020W_DMA201,423.134,0.043,-
3,36,142,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR020W_DMA201,403.813,0.005,-
3,37,165,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR126C_DMA298,479.662,-0.096,-
3,38,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR126C_DMA298,502.267,-0.052,-
3,39,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR019C_DMA202,515.777,0.035,-
3,40,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR019C_DMA202,532.997,0.069,-
3,41,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR125C_DMA299,519.646,-0.03,-
3,42,182,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR125C_DMA299,547.112,0.023,-
3,43,170,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR018C_DMA203,-,-,-
3,44,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR018C_DMA203,548.442,-0.036,-
3,45,176,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR122C_DMA300,563.089,0.092,-
3,46,188,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR122C_DMA300,580.987,0.127,-
3,47,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,529.491,0.036,-
3,48,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,500.091,-0.022,-
4,1,260,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,524.586,0.026,-
4,2,210,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,478.172,-0.065,-
4,3,218,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR030W_DMA193,551.613,-0.034,-
4,4,207,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR030W_DMA193,549.853,-0.037,-
4,5,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR138C_DMA290,524.383,-0.008,-
4,6,214,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR138C_DMA290,560.96,0.064,-
4,7,185,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR028C_DMA194,475.864,-0.069,-
4,8,209,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR028C_DMA194,538.879,0.054,-
4,9,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR137W_DMA291,507.515,0.013,-
4,10,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR137W_DMA291,513.827,0.026,-
4,11,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR027C_DMA195,499.733,-0.028,-
4,12,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR027C_DMA195,523.979,0.019,-
4,13,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR134W_DMA292,511.442,0.036,-
4,14,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR134W_DMA292,511.62,0.037,-
4,15,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR026C_DMA196,486.072,-0.056,-
4,16,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR026C_DMA196,521.949,0.015,-
4,17,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR132C_DMA293,500.338,-0.027,-
4,18,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR132C_DMA293,524.293,0.02,-
4,19,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR025C_DMA197,511.771,-0.036,-
4,20,208,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR025C_DMA197,537.528,0.015,-
4,21,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR131W_DMA294,480.529,-0.009,-
4,22,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR131W_DMA294,460.065,-0.049,-
4,23,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR024W_DMA198,507.703,0.094,-
4,24,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR024W_DMA198,497.187,0.073,-
4,25,207,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR130C_DMA295,518.224,0.001,-
4,26,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR130C_DMA295,496.478,-0.041,-
4,27,209,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR023C_DMA199,520.107,0.074,-
4,28,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR023C_DMA199,475.049,-0.014,-
4,29,218,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR129C_DMA296,548.411,0.023,-
4,30,209,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR129C_DMA296,526.091,-0.021,-
4,31,191,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR022W_DMA200,483.824,-0.057,-
4,32,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR022W_DMA200,527.174,0.028,-
4,33,146,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR128C_DMA297,376.172,-0.251,-
4,34,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR128C_DMA297,499.874,-0.009,-
4,35,151,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR020W_DMA201,411.786,0.021,-
4,36,109,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR020W_DMA201,-,-,-
4,37,163,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR126C_DMA298,468.137,-0.119,-
4,38,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR126C_DMA298,512.293,-0.032,-
4,39,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR019C_DMA202,520.927,0.045,-
4,40,162,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR019C_DMA202,-,-,-
4,41,185,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR125C_DMA299,538.063,0.006,-
4,42,158,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR125C_DMA299,468.85,-0.13,-
4,43,182,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR018C_DMA203,546.767,-0.039,-
4,44,177,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR018C_DMA203,541.743,-0.049,-
4,45,170,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR122C_DMA300,524.458,0.017,-
4,46,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR122C_DMA300,560.959,0.088,-
4,47,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,536.982,0.05,-
4,48,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,466.984,-0.087,-
5,1,287,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,577.44,0.129,-
5,2,245,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,553.37,0.082,-
5,3,212,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL017W_DMA13,539.692,0.096,-
5,4,170,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL017W_DMA13,453.618,-0.073,-
5,5,188,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL032W_DMA110,509.21,-0.028,-
5,6,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL032W_DMA110,500.299,-0.045,-
5,7,140,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL015C_DMA14,360.771,-0.099,-
5,8,110,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL015C_DMA14,268.97,-0.279,-
5,9,200,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL031W_DMA111,552.117,0.017,-
5,10,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL031W_DMA111,553.134,0.019,-
5,11,167,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL014C_DMA15,463.512,-0.096,-
5,12,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL014C_DMA15,480.777,-0.063,-
5,13,213,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL029W_DMA112,-,-,-
5,14,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL029W_DMA112,542.583,-0.047,-
5,15,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL013W_DMA16,500.116,0.011,-
5,16,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL013W_DMA16,532.38,0.074,-
5,17,102,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL028C_DMA113,253.094,-0.007,-
5,18,120,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL028C_DMA113,307.578,0.099,-
5,19,170,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL011W_DMA17,459.704,0.054,-
5,20,169,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL011W_DMA17,453.333,0.042,-
5,21,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL027W_DMA114,-,-,-
5,22,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL027W_DMA114,542.426,0.06,-
5,23,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL010C_DMA18,-,-,-
5,24,200,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL010C_DMA18,535.514,-0.015,-
5,25,157,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL025W_DMA115,398.872,0.041,-
5,26,162,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL025W_DMA115,409.94,0.063,-
5,27,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL008W_DMA19,492.1,-0.121,-
5,28,212,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL008W_DMA19,561.566,0.015,-
5,29,74,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL024W_DMA116,147.657,-0.083,-
5,30,65,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL024W_DMA116,124.743,-0.128,-
5,31,183,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL007C_DMA20,485.233,-0.094,-
5,32,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL007C_DMA20,515.118,-0.035,-
5,33,132,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL021C_DMA117,350.226,-0.013,-
5,34,138,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL021C_DMA117,378.438,0.042,-
5,35,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL005C_DMA21,554.364,0.028,-
5,36,171,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL005C_DMA21,503.979,-0.07,-
5,37,136,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL019W_DMA118,405.505,0.143,-
5,38,140,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL019W_DMA118,420.186,0.172,-
5,39,169,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL004W_DMA22,510.92,0.07,-
5,40,164,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL004W_DMA22,497.384,0.043,-
5,41,164,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL017C_DMA119,502.163,-0.038,-
5,42,151,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL017C_DMA119,466.053,-0.109,-
5,43,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL002W_DMA23,537.269,-0.011,-
5,44,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL002W_DMA23,542.815,0,-
5,45,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL016W_DMA120,596.019,0.087,-
5,46,176,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL016W_DMA120,529.778,-0.043,-
5,47,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,545.973,0.068,-
